obsid,siteid,plot,date_sampled,sciname ,diameter,condition
1877,19,A,6/13/11,Abies lasiocarpa,10.16,dry
1878,19,A,6/13/11,Abies lasiocarpa,12.7,normal
1879,19,A,6/13/11,Abies lasiocarpa,17.78,normal
1880,19,A,6/13/11,Abies lasiocarpa,15.24,dry
1881,19,A,6/13/11,Abies lasiocarpa,20.32,dry
1882,19,A,6/13/11,Abies lasiocarpa,22.86,normal
1883,19,A,6/13/11,Abies lasiocarpa,25.4,dry
1884,19,A,6/13/11,Abies lasiocarpa,27.94,normal
1885,19,A,6/13/11,Picea engelmannii,26.2,dry
1886,19,A,6/10/12,Abies lasiocarpa,30.48,normal
1887,19,A,6/10/12,Picea engelmannii,2.54,dry
1888,19,A,6/10/12,Picea engelmannii,5.08,dry
1889,19,A,6/10/12,Picea engelmannii,45.72,dry
1890,19,A,6/10/12,Picea engelmannii,0.635,dry
1891,19,A,6/10/12,Picea engelmannii,0.635,normal
1892,19,A,6/10/12,Picea engelmannii,2.54,normal
1893,19,A,6/10/12,Picea engelmannii,5.08,dry
1894,19,A,6/10/12,Picea engelmannii,7.62,dry
1895,19,A,6/10/12,Picea engelmannii,10.16,normal
1896,19,A,6/10/12,Picea engelmannii,12.7,normal
1897,19,A,6/10/12,Picea engelmannii,17.78,dry
1898,19,A,6/10/12,Sambucus racemosa,15.24,dry
1899,19,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1900,19,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1901,19,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1902,19,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1903,19,A,6/10/12,Jamesia americana,5.08,dry
1904,19,A,6/10/12,Abies lasiocarpa,7.62,normal
1905,19,A,6/10/12,Abies lasiocarpa,10.16,dry
1906,19,A,6/10/12,Abies lasiocarpa,12.7,normal
1907,19,A,6/10/12,Abies lasiocarpa,17.78,dry
1908,19,A,6/10/12,Abies lasiocarpa,15.24,dry
1909,19,A,6/10/12,Abies lasiocarpa,20.32,normal
1910,19,A,6/10/12,Abies lasiocarpa,22.86,normal
1911,19,A,6/10/12,Abies lasiocarpa,25.4,dry
1912,19,A,6/10/12,Abies lasiocarpa,27.94,dry
1913,19,A,6/10/12,Abies lasiocarpa,26.2,normal
1914,19,A,6/10/12,Abies lasiocarpa,25.4,dry
1915,19,A,6/10/12,Abies lasiocarpa,27.94,normal
1916,19,A,6/10/12,Picea engelmannii,26.2,dry
1917,19,B,6/13/11,Abies lasiocarpa,30.48,normal
1918,19,B,6/13/11,Picea engelmannii,2.54,dry
1919,19,B,6/13/11,Picea engelmannii,5.08,dry
1920,19,B,6/13/11,Picea engelmannii,7.62,dry
1921,19,B,6/13/11,Picea engelmannii,10.16,dry
1922,19,B,6/13/11,Picea engelmannii,12.7,normal
1923,19,B,6/13/11,Picea engelmannii,17.78,normal
1924,19,B,6/13/11,Picea engelmannii,22.86,dry
1925,19,B,6/13/11,Picea engelmannii,27.94,normal
1926,19,B,6/13/11,Picea engelmannii,30.48,dry
1927,19,B,6/13/11,Picea engelmannii,35.56,dry
1928,19,B,6/13/11,Picea engelmannii,58.42,normal
1929,19,B,6/13/11,Sambucus racemosa,0.635,dry
1930,19,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1931,19,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1932,19,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1933,19,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1934,19,B,6/13/11,Jamesia americana,0.635,dry
1935,19,B,6/13/11,Abies lasiocarpa,0.635,normal
1936,19,B,6/13/11,Abies lasiocarpa,2.54,dry
1937,19,B,6/10/12,Picea engelmannii,0.635,dry
1938,19,B,6/10/12,Picea engelmannii,0.635,normal
1939,19,B,6/10/12,Picea engelmannii,2.54,normal
1940,19,B,6/10/12,Picea engelmannii,5.08,dry
1941,19,B,6/10/12,Picea engelmannii,7.62,dry
1942,19,B,6/10/12,Picea engelmannii,10.16,normal
1943,19,B,6/10/12,Picea engelmannii,12.7,normal
1944,19,B,6/10/12,Picea engelmannii,17.78,dry
1945,19,B,6/10/12,Sambucus racemosa,15.24,dry
1946,19,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1947,19,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1948,19,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1949,19,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1950,19,B,6/10/12,Jamesia americana,5.08,dry
1951,19,B,6/10/12,Abies lasiocarpa,7.62,normal
1952,19,B,6/10/12,Abies lasiocarpa,10.16,dry
1953,19,B,6/10/12,Abies lasiocarpa,12.7,normal
1954,19,B,6/10/12,Abies lasiocarpa,17.78,dry
1955,19,B,6/10/12,Abies lasiocarpa,15.24,dry
1956,19,B,6/10/12,Abies lasiocarpa,20.32,normal
1957,19,B,6/10/12,Abies lasiocarpa,22.86,normal
1958,20,A,6/13/11,Abies lasiocarpa,30.48,normal
1959,20,A,6/13/11,Picea engelmannii,2.54,dry
1960,20,A,6/13/11,Picea engelmannii,5.08,dry
1961,20,A,6/13/11,Picea engelmannii,7.62,dry
1962,20,A,6/13/11,Picea engelmannii,10.16,dry
1963,20,A,6/13/11,Picea engelmannii,12.7,normal
1964,20,A,6/13/11,Picea engelmannii,17.78,normal
1965,20,A,6/13/11,Picea engelmannii,22.86,dry
1966,20,A,6/13/11,Picea engelmannii,27.94,normal
1967,20,A,6/13/11,Picea engelmannii,30.48,dry
1968,20,A,6/13/11,Picea engelmannii,35.56,dry
1969,20,A,6/13/11,Picea engelmannii,58.42,normal
1970,20,A,6/13/11,Sambucus racemosa,0.635,dry
1971,20,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1972,20,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1973,20,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1974,20,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1975,20,A,6/13/11,Jamesia americana,0.635,dry
1976,20,A,6/13/11,Abies lasiocarpa,0.635,normal
1977,20,A,6/13/11,Abies lasiocarpa,2.54,dry
1978,20,A,6/13/11,Abies lasiocarpa,5.08,normal
1979,20,A,6/13/11,Abies lasiocarpa,7.62,dry
1980,20,A,6/13/11,Abies lasiocarpa,10.16,dry
1981,20,A,6/13/11,Abies lasiocarpa,12.7,normal
1982,20,A,6/13/11,Abies lasiocarpa,17.78,normal
1983,20,A,6/13/11,Abies lasiocarpa,15.24,dry
1984,20,A,6/13/11,Abies lasiocarpa,20.32,dry
1985,20,A,6/13/11,Abies lasiocarpa,22.86,normal
1986,20,A,6/13/11,Abies lasiocarpa,25.4,dry
1987,20,A,6/13/11,Abies lasiocarpa,27.94,normal
1988,20,A,6/13/11,Picea engelmannii,26.2,dry
1989,20,A,6/10/12,Abies lasiocarpa,30.48,normal
1990,20,A,6/10/12,Picea engelmannii,2.54,dry
1991,20,A,6/10/12,Picea engelmannii,5.08,dry
1992,20,A,6/10/12,Picea engelmannii,45.72,dry
1993,20,A,6/10/12,Picea engelmannii,0.635,dry
1994,20,A,6/10/12,Picea engelmannii,0.635,normal
1995,20,A,6/10/12,Picea engelmannii,2.54,normal
1996,20,A,6/10/12,Picea engelmannii,5.08,dry
1997,20,A,6/10/12,Picea engelmannii,7.62,dry
1998,20,A,6/10/12,Picea engelmannii,10.16,normal
1999,20,A,6/10/12,Picea engelmannii,12.7,normal
2000,20,A,6/10/12,Picea engelmannii,17.78,dry
2001,20,A,6/10/12,Sambucus racemosa,15.24,dry
2002,20,A,6/10/12,Pseudotsuga menziesii,45.72,normal
2003,20,A,6/10/12,Pseudotsuga menziesii,0.635,dry
2004,20,A,6/10/12,Pseudotsuga menziesii,0.635,normal
2005,20,A,6/10/12,Pseudotsuga menziesii,2.54,dry
2006,20,A,6/10/12,Jamesia americana,5.08,dry
2007,20,A,6/10/12,Abies lasiocarpa,7.62,normal
2008,20,A,6/10/12,Abies lasiocarpa,10.16,dry
2009,20,A,6/10/12,Abies lasiocarpa,12.7,normal
2010,20,A,6/10/12,Abies lasiocarpa,17.78,dry
2011,20,A,6/10/12,Abies lasiocarpa,15.24,dry
2012,20,A,6/10/12,Abies lasiocarpa,20.32,normal
2013,20,A,6/10/12,Abies lasiocarpa,22.86,normal
2014,20,A,6/10/12,Abies lasiocarpa,25.4,dry
2015,20,A,6/10/12,Abies lasiocarpa,27.94,dry
2016,20,A,6/10/12,Abies lasiocarpa,26.2,normal
2017,20,A,6/10/12,Abies lasiocarpa,25.4,dry
2018,20,A,6/10/12,Abies lasiocarpa,27.94,normal
2019,20,A,6/10/12,Picea engelmannii,26.2,dry
2020,20,B,6/13/11,Abies lasiocarpa,30.48,normal
2021,20,B,6/13/11,Picea engelmannii,2.54,dry
2022,20,B,6/13/11,Picea engelmannii,5.08,dry
2023,20,B,6/13/11,Picea engelmannii,7.62,dry
2024,20,B,6/13/11,Picea engelmannii,10.16,dry
2025,20,B,6/13/11,Picea engelmannii,12.7,normal
2026,20,B,6/13/11,Picea engelmannii,17.78,normal
2027,20,B,6/13/11,Picea engelmannii,22.86,dry
2028,20,B,6/13/11,Picea engelmannii,27.94,normal
2029,20,B,6/13/11,Picea engelmannii,30.48,dry
2030,20,B,6/13/11,Picea engelmannii,35.56,dry
2031,20,B,6/13/11,Picea engelmannii,58.42,normal
2032,20,B,6/13/11,Sambucus racemosa,0.635,dry
2033,20,B,6/13/11,Pseudotsuga menziesii,0.635,dry
2034,20,B,6/13/11,Pseudotsuga menziesii,12.7,normal
2035,20,B,6/13/11,Pseudotsuga menziesii,17.78,normal
2036,20,B,6/13/11,Pseudotsuga menziesii,45.72,dry
2037,20,B,6/13/11,Jamesia americana,0.635,dry
2038,20,B,6/13/11,Abies lasiocarpa,0.635,normal
2039,20,B,6/13/11,Abies lasiocarpa,2.54,dry
2040,20,B,6/10/12,Picea engelmannii,0.635,dry
2041,20,B,6/10/12,Picea engelmannii,0.635,normal
2042,20,B,6/10/12,Picea engelmannii,2.54,normal
2043,20,B,6/10/12,Picea engelmannii,5.08,dry
2044,20,B,6/10/12,Picea engelmannii,7.62,dry
2045,20,B,6/10/12,Picea engelmannii,10.16,normal
2046,20,B,6/10/12,Picea engelmannii,12.7,normal
2047,20,B,6/10/12,Picea engelmannii,17.78,dry
2048,20,B,6/10/12,Sambucus racemosa,15.24,dry
2049,20,B,6/10/12,Pseudotsuga menziesii,45.72,normal
2050,20,B,6/10/12,Pseudotsuga menziesii,0.635,dry
2051,20,B,6/10/12,Pseudotsuga menziesii,0.635,normal
2052,20,B,6/10/12,Pseudotsuga menziesii,2.54,dry
2053,20,B,6/10/12,Jamesia americana,5.08,dry
2054,20,B,6/10/12,Abies lasiocarpa,7.62,normal
2055,20,B,6/10/12,Abies lasiocarpa,10.16,dry
2056,20,B,6/10/12,Abies lasiocarpa,12.7,normal
2057,20,B,6/10/12,Abies lasiocarpa,17.78,dry
2058,20,B,6/10/12,Abies lasiocarpa,15.24,dry
2059,20,B,6/10/12,Abies lasiocarpa,20.32,normal
2060,20,B,6/10/12,Abies lasiocarpa,22.86,normal
2061,21,A,6/13/11,Abies lasiocarpa,30.48,normal
2062,21,A,6/13/11,Picea engelmannii,2.54,dry
2063,21,A,6/13/11,Picea engelmannii,5.08,dry
2064,21,A,6/13/11,Picea engelmannii,7.62,dry
2065,21,A,6/13/11,Picea engelmannii,10.16,dry
2066,21,A,6/13/11,Picea engelmannii,12.7,normal
2067,21,A,6/13/11,Picea engelmannii,17.78,normal
2068,21,A,6/13/11,Picea engelmannii,22.86,dry
2069,21,A,6/13/11,Picea engelmannii,27.94,normal
2070,21,A,6/13/11,Picea engelmannii,30.48,dry
2071,21,A,6/13/11,Picea engelmannii,35.56,dry
2072,21,A,6/13/11,Picea engelmannii,58.42,normal
2073,21,A,6/13/11,Sambucus racemosa,0.635,dry
2074,21,A,6/13/11,Pseudotsuga menziesii,0.635,dry
2075,21,A,6/13/11,Pseudotsuga menziesii,12.7,normal
2076,21,A,6/13/11,Pseudotsuga menziesii,17.78,normal
2077,21,A,6/13/11,Pseudotsuga menziesii,45.72,dry
2078,21,A,6/13/11,Jamesia americana,0.635,dry
2079,21,A,6/13/11,Abies lasiocarpa,0.635,normal
2080,21,A,6/13/11,Abies lasiocarpa,2.54,dry
2081,21,A,6/13/11,Abies lasiocarpa,5.08,normal
2082,21,A,6/13/11,Abies lasiocarpa,7.62,dry
2083,21,A,6/13/11,Abies lasiocarpa,10.16,dry
2084,21,A,6/13/11,Abies lasiocarpa,12.7,normal
2085,21,A,6/13/11,Abies lasiocarpa,17.78,normal
2086,21,A,6/13/11,Abies lasiocarpa,15.24,dry
2087,21,A,6/13/11,Abies lasiocarpa,20.32,dry
2088,21,A,6/13/11,Abies lasiocarpa,22.86,normal
2089,21,A,6/13/11,Abies lasiocarpa,25.4,dry
2090,21,A,6/13/11,Abies lasiocarpa,27.94,normal
2091,21,A,6/13/11,Picea engelmannii,26.2,dry
2092,21,A,6/10/12,Abies lasiocarpa,30.48,normal
2093,21,A,6/10/12,Picea engelmannii,2.54,dry
2094,21,A,6/10/12,Picea engelmannii,5.08,dry
2095,21,A,6/10/12,Picea engelmannii,45.72,dry
2096,21,A,6/10/12,Picea engelmannii,0.635,dry
2097,21,A,6/10/12,Picea engelmannii,0.635,normal
2098,21,A,6/10/12,Picea engelmannii,2.54,normal
2099,21,A,6/10/12,Picea engelmannii,5.08,dry
2100,21,A,6/10/12,Picea engelmannii,7.62,dry
2101,21,A,6/10/12,Picea engelmannii,10.16,normal
2102,21,A,6/10/12,Picea engelmannii,12.7,normal
2103,21,A,6/10/12,Picea engelmannii,17.78,dry
2104,21,A,6/10/12,Sambucus racemosa,15.24,dry
2105,21,A,6/10/12,Pseudotsuga menziesii,45.72,normal
2106,21,A,6/10/12,Pseudotsuga menziesii,0.635,dry
2107,21,A,6/10/12,Pseudotsuga menziesii,0.635,normal
2108,21,A,6/10/12,Pseudotsuga menziesii,2.54,dry
2109,21,A,6/10/12,Jamesia americana,5.08,dry
2110,21,A,6/10/12,Abies lasiocarpa,7.62,normal
2111,21,A,6/10/12,Abies lasiocarpa,10.16,dry
2112,21,A,6/10/12,Abies lasiocarpa,12.7,normal
2113,21,A,6/10/12,Abies lasiocarpa,17.78,dry
2114,21,A,6/10/12,Abies lasiocarpa,15.24,dry
2115,21,A,6/10/12,Abies lasiocarpa,20.32,normal
2116,21,A,6/10/12,Abies lasiocarpa,22.86,normal
2117,21,A,6/10/12,Abies lasiocarpa,25.4,dry
2118,21,A,6/10/12,Abies lasiocarpa,27.94,dry
2119,21,A,6/10/12,Abies lasiocarpa,26.2,normal
2120,21,A,6/10/12,Abies lasiocarpa,25.4,dry
2121,21,A,6/10/12,Abies lasiocarpa,27.94,normal
2122,21,A,6/10/12,Picea engelmannii,26.2,dry
2123,21,B,6/13/11,Abies lasiocarpa,30.48,normal
2124,21,B,6/13/11,Picea engelmannii,2.54,dry
2125,21,B,6/13/11,Picea engelmannii,5.08,dry
2126,21,B,6/13/11,Picea engelmannii,7.62,dry
2127,21,B,6/13/11,Picea engelmannii,10.16,dry
2128,21,B,6/13/11,Picea engelmannii,12.7,normal
2129,21,B,6/13/11,Picea engelmannii,17.78,normal
2130,21,B,6/13/11,Picea engelmannii,22.86,dry
2131,21,B,6/13/11,Picea engelmannii,27.94,normal
2132,21,B,6/13/11,Picea engelmannii,30.48,dry
2133,21,B,6/13/11,Picea engelmannii,35.56,dry
2134,21,B,6/13/11,Picea engelmannii,58.42,normal
2135,21,B,6/13/11,Sambucus racemosa,0.635,dry
2136,21,B,6/13/11,Pseudotsuga menziesii,0.635,dry
2137,21,B,6/13/11,Pseudotsuga menziesii,12.7,normal
2138,21,B,6/13/11,Pseudotsuga menziesii,17.78,normal
2139,21,B,6/13/11,Pseudotsuga menziesii,45.72,dry
2140,21,B,6/13/11,Jamesia americana,0.635,dry
2141,21,B,6/13/11,Abies lasiocarpa,0.635,normal
2142,21,B,6/13/11,Abies lasiocarpa,2.54,dry
2143,21,B,6/10/12,Picea engelmannii,0.635,dry
2144,21,B,6/10/12,Picea engelmannii,0.635,normal
2145,21,B,6/10/12,Picea engelmannii,2.54,normal
2146,21,B,6/10/12,Picea engelmannii,5.08,dry
2147,21,B,6/10/12,Picea engelmannii,7.62,dry
2148,21,B,6/10/12,Picea engelmannii,10.16,normal
2149,21,B,6/10/12,Picea engelmannii,12.7,normal
2150,21,B,6/10/12,Picea engelmannii,17.78,dry
2151,21,B,6/10/12,Sambucus racemosa,15.24,dry
2152,21,B,6/10/12,Pseudotsuga menziesii,45.72,normal
2153,21,B,6/10/12,Pseudotsuga menziesii,0.635,dry
2154,21,B,6/10/12,Pseudotsuga menziesii,0.635,normal
2155,21,B,6/10/12,Pseudotsuga menziesii,2.54,dry
2156,21,B,6/10/12,Jamesia americana,5.08,dry
2157,21,B,6/10/12,Abies lasiocarpa,7.62,normal
2158,21,B,6/10/12,Abies lasiocarpa,10.16,dry
2159,21,B,6/10/12,Abies lasiocarpa,12.7,normal
2160,21,B,6/10/12,Abies lasiocarpa,17.78,dry
2161,21,B,6/10/12,Abies lasiocarpa,15.24,dry
2162,21,B,6/10/12,Abies lasiocarpa,20.32,normal
2163,21,B,6/10/12,Abies lasiocarpa,22.86,normal
2164,22,A,6/13/11,Abies lasiocarpa,30.48,normal
2165,22,A,6/13/11,Picea engelmannii,2.54,dry
2166,22,A,6/13/11,Picea engelmannii,5.08,dry
2167,22,A,6/13/11,Picea engelmannii,7.62,dry
2168,22,A,6/13/11,Picea engelmannii,10.16,dry
2169,22,A,6/13/11,Picea engelmannii,12.7,normal
2170,22,A,6/13/11,Picea engelmannii,17.78,normal
2171,22,A,6/13/11,Picea engelmannii,22.86,dry
2172,22,A,6/13/11,Picea engelmannii,27.94,normal
2173,22,A,6/13/11,Picea engelmannii,30.48,dry
2174,22,A,6/13/11,Picea engelmannii,35.56,dry
2175,22,A,6/13/11,Picea engelmannii,58.42,normal
2176,22,A,6/13/11,Sambucus racemosa,0.635,dry
2177,22,A,6/13/11,Pseudotsuga menziesii,0.635,dry
2178,22,A,6/13/11,Pseudotsuga menziesii,12.7,normal
2179,22,A,6/13/11,Pseudotsuga menziesii,17.78,normal
2180,22,A,6/13/11,Pseudotsuga menziesii,45.72,dry
2181,22,A,6/13/11,Jamesia americana,0.635,dry
2182,22,A,6/13/11,Abies lasiocarpa,0.635,normal
2183,22,A,6/13/11,Abies lasiocarpa,2.54,dry
2184,22,A,6/13/11,Abies lasiocarpa,5.08,normal
2185,22,A,6/13/11,Abies lasiocarpa,7.62,dry
2186,22,A,6/13/11,Abies lasiocarpa,10.16,dry
2187,22,A,6/13/11,Abies lasiocarpa,12.7,normal
2188,22,A,6/13/11,Abies lasiocarpa,17.78,normal
2189,22,A,6/13/11,Abies lasiocarpa,15.24,dry
2190,22,A,6/13/11,Abies lasiocarpa,20.32,dry
2191,22,A,6/13/11,Abies lasiocarpa,22.86,normal
2192,22,A,6/13/11,Abies lasiocarpa,25.4,dry
2193,22,A,6/13/11,Abies lasiocarpa,27.94,normal
2194,22,A,6/13/11,Picea engelmannii,26.2,dry
2195,22,A,6/10/12,Abies lasiocarpa,30.48,normal
2196,22,A,6/10/12,Picea engelmannii,2.54,dry
2197,22,A,6/10/12,Picea engelmannii,5.08,dry
2198,22,A,6/10/12,Picea engelmannii,45.72,dry
2199,22,A,6/10/12,Picea engelmannii,0.635,dry
2200,22,A,6/10/12,Picea engelmannii,0.635,normal
2201,22,A,6/10/12,Picea engelmannii,2.54,normal
2202,22,A,6/10/12,Picea engelmannii,5.08,dry
2203,22,A,6/10/12,Picea engelmannii,7.62,dry
2204,22,A,6/10/12,Picea engelmannii,10.16,normal
2205,22,A,6/10/12,Picea engelmannii,12.7,normal
2206,22,A,6/10/12,Picea engelmannii,17.78,dry
2207,22,A,6/10/12,Sambucus racemosa,15.24,dry
2208,22,A,6/10/12,Pseudotsuga menziesii,45.72,normal
2209,22,A,6/10/12,Pseudotsuga menziesii,0.635,dry
2210,22,A,6/10/12,Pseudotsuga menziesii,0.635,normal
2211,22,A,6/10/12,Pseudotsuga menziesii,2.54,dry
2212,22,A,6/10/12,Jamesia americana,5.08,dry
2213,22,A,6/10/12,Abies lasiocarpa,7.62,normal
2214,22,A,6/10/12,Abies lasiocarpa,10.16,dry
2215,22,A,6/10/12,Abies lasiocarpa,12.7,normal
2216,22,A,6/10/12,Abies lasiocarpa,17.78,dry
2217,22,A,6/10/12,Abies lasiocarpa,15.24,dry
2218,22,A,6/10/12,Abies lasiocarpa,20.32,normal
2219,22,A,6/10/12,Abies lasiocarpa,22.86,normal
2220,22,A,6/10/12,Abies lasiocarpa,25.4,dry
2221,22,A,6/10/12,Abies lasiocarpa,27.94,dry
2222,22,A,6/10/12,Abies lasiocarpa,26.2,normal
2223,22,A,6/10/12,Abies lasiocarpa,25.4,dry
2224,22,A,6/10/12,Abies lasiocarpa,27.94,normal
2225,22,A,6/10/12,Picea engelmannii,26.2,dry
2226,22,B,6/13/11,Abies lasiocarpa,30.48,normal
2227,22,B,6/13/11,Picea engelmannii,2.54,dry
2228,22,B,6/13/11,Picea engelmannii,5.08,dry
2229,22,B,6/13/11,Picea engelmannii,7.62,dry
2230,22,B,6/13/11,Picea engelmannii,10.16,dry
2231,22,B,6/13/11,Picea engelmannii,12.7,normal
2232,22,B,6/13/11,Picea engelmannii,17.78,normal
2233,22,B,6/13/11,Picea engelmannii,22.86,dry
2234,22,B,6/13/11,Picea engelmannii,27.94,normal
2235,22,B,6/13/11,Picea engelmannii,30.48,dry
2236,22,B,6/13/11,Picea engelmannii,35.56,dry
2237,22,B,6/13/11,Picea engelmannii,58.42,normal
2238,22,B,6/13/11,Sambucus racemosa,0.635,dry
2239,22,B,6/13/11,Pseudotsuga menziesii,0.635,dry
2240,22,B,6/13/11,Pseudotsuga menziesii,12.7,normal
2241,22,B,6/13/11,Pseudotsuga menziesii,17.78,normal
2242,22,B,6/13/11,Pseudotsuga menziesii,45.72,dry
2243,22,B,6/13/11,Jamesia americana,0.635,dry
2244,22,B,6/13/11,Abies lasiocarpa,0.635,normal
2245,22,B,6/13/11,Abies lasiocarpa,2.54,dry
2246,22,B,6/10/12,Picea engelmannii,0.635,dry
2247,22,B,6/10/12,Picea engelmannii,0.635,normal
2248,22,B,6/10/12,Picea engelmannii,2.54,normal
2249,22,B,6/10/12,Picea engelmannii,5.08,dry
2250,22,B,6/10/12,Picea engelmannii,7.62,dry
2251,22,B,6/10/12,Picea engelmannii,10.16,normal
2252,22,B,6/10/12,Picea engelmannii,12.7,normal
2253,22,B,6/10/12,Picea engelmannii,17.78,dry
2254,22,B,6/10/12,Sambucus racemosa,15.24,dry
2255,22,B,6/10/12,Pseudotsuga menziesii,45.72,normal
2256,22,B,6/10/12,Pseudotsuga menziesii,0.635,dry
2257,22,B,6/10/12,Pseudotsuga menziesii,0.635,normal
2258,22,B,6/10/12,Pseudotsuga menziesii,2.54,dry
2259,22,B,6/10/12,Jamesia americana,5.08,dry
2260,22,B,6/10/12,Abies lasiocarpa,7.62,normal
2261,22,B,6/10/12,Abies lasiocarpa,10.16,dry
2262,22,B,6/10/12,Abies lasiocarpa,12.7,normal
2263,22,B,6/10/12,Abies lasiocarpa,17.78,dry
2264,22,B,6/10/12,Abies lasiocarpa,15.24,dry
2265,22,B,6/10/12,Abies lasiocarpa,20.32,normal
2266,22,B,6/10/12,Abies lasiocarpa,22.86,normal
2267,23,A,6/13/11,Abies lasiocarpa,30.48,normal
2268,23,A,6/13/11,Picea engelmannii,2.54,dry
2269,23,A,6/13/11,Picea engelmannii,5.08,dry
2270,23,A,6/13/11,Picea engelmannii,7.62,dry
2271,23,A,6/13/11,Picea engelmannii,10.16,dry
2272,23,A,6/13/11,Picea engelmannii,12.7,normal
2273,23,A,6/13/11,Picea engelmannii,17.78,normal
2274,23,A,6/13/11,Picea engelmannii,22.86,dry
2275,23,A,6/13/11,Picea engelmannii,27.94,normal
2276,23,A,6/13/11,Picea engelmannii,30.48,dry
2277,23,A,6/13/11,Picea engelmannii,35.56,dry
2278,23,A,6/13/11,Picea engelmannii,58.42,normal
2279,23,A,6/13/11,Sambucus racemosa,0.635,dry
2280,23,A,6/13/11,Pseudotsuga menziesii,0.635,dry
2281,23,A,6/13/11,Pseudotsuga menziesii,12.7,normal
2282,23,A,6/13/11,Pseudotsuga menziesii,17.78,normal
2283,23,A,6/13/11,Pseudotsuga menziesii,45.72,dry
2284,23,A,6/13/11,Jamesia americana,0.635,dry
2285,23,A,6/13/11,Abies lasiocarpa,0.635,normal
2286,23,A,6/13/11,Abies lasiocarpa,2.54,dry
2287,23,A,6/13/11,Abies lasiocarpa,5.08,normal
2288,23,A,6/13/11,Abies lasiocarpa,7.62,dry
2289,23,A,6/13/11,Abies lasiocarpa,10.16,dry
2290,23,A,6/13/11,Abies lasiocarpa,12.7,normal
2291,23,A,6/13/11,Abies lasiocarpa,17.78,normal
2292,23,A,6/13/11,Abies lasiocarpa,15.24,dry
2293,23,A,6/13/11,Abies lasiocarpa,20.32,dry
2294,23,A,6/13/11,Abies lasiocarpa,22.86,normal
2295,23,A,6/13/11,Abies lasiocarpa,25.4,dry
2296,23,A,6/13/11,Abies lasiocarpa,27.94,normal
2297,23,A,6/13/11,Picea engelmannii,26.2,dry
2298,23,A,6/10/12,Abies lasiocarpa,30.48,normal
2299,23,A,6/10/12,Picea engelmannii,2.54,dry
2300,23,A,6/10/12,Picea engelmannii,5.08,dry
2301,23,A,6/10/12,Picea engelmannii,45.72,dry
2302,23,A,6/10/12,Picea engelmannii,0.635,dry
2303,23,A,6/10/12,Picea engelmannii,0.635,normal
2304,23,A,6/10/12,Picea engelmannii,2.54,normal
2305,23,A,6/10/12,Picea engelmannii,5.08,dry
2306,23,A,6/10/12,Picea engelmannii,7.62,dry
2307,23,A,6/10/12,Picea engelmannii,10.16,normal
2308,23,A,6/10/12,Picea engelmannii,12.7,normal
2309,23,A,6/10/12,Picea engelmannii,17.78,dry
2310,23,A,6/10/12,Sambucus racemosa,15.24,dry
2311,23,A,6/10/12,Pseudotsuga menziesii,45.72,normal
2312,23,A,6/10/12,Pseudotsuga menziesii,0.635,dry
2313,23,A,6/10/12,Pseudotsuga menziesii,0.635,normal
2314,23,A,6/10/12,Pseudotsuga menziesii,2.54,dry
2315,23,A,6/10/12,Jamesia americana,5.08,dry
2316,23,A,6/10/12,Abies lasiocarpa,7.62,normal
2317,23,A,6/10/12,Abies lasiocarpa,10.16,dry
2318,23,A,6/10/12,Abies lasiocarpa,12.7,normal
2319,23,A,6/10/12,Abies lasiocarpa,17.78,dry
2320,23,A,6/10/12,Abies lasiocarpa,15.24,dry
2321,23,A,6/10/12,Abies lasiocarpa,20.32,normal
2322,23,A,6/10/12,Abies lasiocarpa,22.86,normal
2323,23,A,6/10/12,Abies lasiocarpa,25.4,dry
2324,23,A,6/10/12,Abies lasiocarpa,27.94,dry
2325,23,A,6/10/12,Abies lasiocarpa,26.2,normal
2326,23,A,6/10/12,Abies lasiocarpa,25.4,dry
2327,23,A,6/10/12,Abies lasiocarpa,27.94,normal
2328,23,A,6/10/12,Picea engelmannii,26.2,dry
2329,23,B,6/13/11,Abies lasiocarpa,30.48,normal
2330,23,B,6/13/11,Picea engelmannii,2.54,dry
2331,23,B,6/13/11,Picea engelmannii,5.08,dry
2332,23,B,6/13/11,Picea engelmannii,7.62,dry
2333,23,B,6/13/11,Picea engelmannii,10.16,dry
2334,23,B,6/13/11,Picea engelmannii,12.7,normal
2335,23,B,6/13/11,Picea engelmannii,17.78,normal
2336,23,B,6/13/11,Picea engelmannii,22.86,dry
